track_name,track_artist,decade,track_id,year,track_album_release_date,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness
Die With A Smile,"Lady Gaga, Bruno Mars",20s,2plbrEY59IikOBgBGLjaoe,2024,2024-08-16,pop,0.5931040150411205,0.5022280186936202,0.5278880300814707,0.30923445798363874,0.0
BIRDS OF A FEATHER,Billie Eilish,20s,6dOtVTDdiauQNBQEDOtlAB,2024,2024-05-17,pop,0.507916431983227,0.7478534941854147,0.4265719657405473,0.20080033220200064,0.06135216952573158
That’s So True,Gracie Abrams,20s,7ne4VBA60CxGM75vw0EYad,2024,2024-10-18,pop,0.8095806966941205,0.5380936854689707,0.35763526216837266,0.21485660776628704,0.0
Taste,Sabrina Carpenter,20s,1d7Ptw3qYcfpdLNL5REhtJ,2024,2024-08-23,pop,0.9118057963635927,0.6641669383762635,0.7900564027574682,0.09427384381837281,0.0
APT.,"ROSÉ, Bruno Mars",20s,5vNRhkKd0yEAg8suGBpjeY,2024,2024-10-18,pop,0.7845255252065048,0.7804586457993696,0.9498642155838729,0.02841015260285928,0.0
"Good Luck, Babe!",Chappell Roan,20s,0WbMK4wrZ1wFSty9F7FCgu,2024,2024-04-05,pop,0.5830819464460743,0.6967720899902184,0.7890119072487989,0.050398183664135905,0.0
Diet Pepsi,Addison Rae,20s,6MzofobZt2dm0Kf1hTThFz,2024,2024-08-09,pop,0.5620356023964771,0.6630800999891316,0.8475036557342803,0.4969861387351788,0.00970736629667003
WILDFLOWER,Billie Eilish,20s,3QaPy1KgI7nu9FJEQUgn6h,2024,2024-05-17,pop,0.24734264851202348,0.4435387457885013,0.10068936703572175,0.6144564416652867,0.0002734611503531786
Sailor Song,Gigi Perez,20s,0UYnhUfnUj5adChuAXvLUB,2024,2024-07-26,pop,0.41671560776830585,0.4707097054667971,0.2792980990181742,0.6887538982193722,8.68819374369324e-05
Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",20s,1Es7AUAhQvapIcoh3qMKDL,2024,2024-09-27,pop,0.7233909067767224,0.771763938702315,0.5644453728848966,0.05863114506607509,2.5832492431886983e-06
Guess featuring billie eilish,"Charli xcx, Billie Eilish",20s,3WOhcATHxK2SLNeP5W3v1v,2024,2024-08-01,pop,0.6682695295039678,0.7793718074122379,0.6145811573010236,0.014655082943521856,0.30272452068617556
Please Please Please,Sabrina Carpenter,20s,5N3hjp1WNayUPZrA8kJmJP,2024,2024-06-06,pop,0.5870907738840927,0.6630800999891316,0.5738458324629204,0.27509778875608604,0.0
2 hands,Tate McRae,20s,1f18HzFpegqvH4ibGJyeMJ,2024,2024-11-14,pop,0.8075762829751112,0.5967829583740898,0.5822017965322749,0.12148277723209866,0.0
A Bar Song (Tipsy),Shaboozey,20s,2FQrifJ1N335Ljm3TjTVVf,2024,2024-04-12,pop,0.7103622176031621,0.7206825345071188,0.5999582201796533,0.06355084151357533,0.0
HOT TO GO!,Chappell Roan,20s,4xdBrk0nFZaP54vvZj0yx7,2023,2023-09-22,pop,0.7584681468593844,0.7424193022497555,0.9686651347399206,0.01877156364449145,0.0
Disease,Lady Gaga,20s,19KlZwqlT3fguP2BeHF1Q1,2024,2024-10-25,pop,0.918821244380125,0.5467883925660255,0.492375182786714,0.05150260531561555,0.0
Moonlit Floor (Kiss Me),LISA,20s,5G345YEhvleYxQLfYUlEFv,2024,2024-10-08,pop,0.7885343526445233,0.7337245951527008,0.6709839147691665,0.12650287564791524,0.0
Love Somebody,Morgan Wallen,20s,7hR22TOX3RorxJPcsz5Wbo,2024,2024-10-18,pop,0.8446579367767825,0.6087381806325399,0.7482765824106956,0.009514502165725679,0.00011907164480322905
"I Love You, I'm Sorry",Gracie Abrams,20s,51rfRCiUSvxXlCSCfIztBy,2024,2024-06-21,pop,0.40669353917325957,0.5120095641778067,0.32212241487361604,0.6586333077244726,0.0
Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",20s,1BJJbSX6muJVF2AK7uH1x4,2024,2024-06-07,pop,0.7835233183470001,0.7261167264427779,0.6532274911217882,0.05652270373143213,0.3390514631685167
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",20s,3tFed7YsjGnIfxeLEQwx3R,2024,2024-10-28,pop,0.813589524132139,0.4848386044995109,0.6626279506998121,0.28614200527088246,0.0
Espresso,Sabrina Carpenter,20s,2qSkIjg1o9h3YT9RAgYN75,2024,2024-04-12,pop,0.7614747674378982,0.6978589283773503,0.6897848339252141,0.10742650166781224,6.599394550958628e-05
Mantra,JENNIE,20s,2CspwnypzT7rcWI9RfsoSb,2024,2024-10-10,pop,0.7263975273552362,0.9076187370937941,0.8443701692082723,0.004353840994266235,1.160443995963673e-05
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",20s,0l0vcZMU7AOeQmUIREoI2U,2024,2024-11-15,pop,0.5640400161154863,0.8413215954787523,0.32734489241696263,0.5301187882795682,1.2815338042381434e-05
NEW DROP,Don Toliver,20s,2c7z5oRcPBbqRaBY2mLWcf,2024,2024-06-14,pop,0.6291834619832872,0.758721878056733,0.3043659912262377,0.18975611568720416,0.02108980827447023
I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",20s,7221xIgOnuakPdLqT0F3nP,2024,2024-05-10,pop,0.856684419090838,0.6293881099880448,0.7326091497806559,0.007596824570883745,0.0
Too Sweet,Hozier,20s,4IadxL6BUymXlh8RCJJu7T,2024,2024-03-22,pop,0.6211658071072501,0.7413324638626236,0.9446417380405265,0.02961497622265526,0.0008163471241170535
No One Noticed,The Marías,20s,3siwsiaEoU4Kuuc9WKMUy5,2024,2024-05-31,pop,0.33954567958644943,0.7022062819258776,0.44641738040526424,0.5542152606754878,0.08213925327951564
Tu Boda,"Oscar Maydon, Fuerza Regida",20s,1cOboCuWYI2osTOfolMRS6,2024,2024-09-26,pop,0.6522342197518937,0.6902510596674274,0.4610403175266346,0.4979901584183421,1.372351160443996e-05
Stargazing,Myles Smith,20s,3Vr3zh0r7ALn8VLqCiRR10,2024,2024-05-10,pop,0.6021238767766621,0.6261275948266494,0.31585544182160014,0.24698523762751315,0.0
WHATCHU KNO ABOUT ME (with Sexyy Red),"GloRilla, Sexyy Red",20s,4VI2Y5xg4gYynQqNQNQbTN,2024,2024-10-10,pop,0.6923224941320788,0.8445821106401478,0.7033632755379151,0.005879950912674474,0.0
we can't be friends (wait for your love),Ariana Grande,20s,46kspZSY3aKmwQe7O77fCC,2024,2024-03-08,pop,0.6472231854543705,0.6369959786979676,0.27720910800083554,0.061743606083881374,3.067608476286579e-05
Beautiful Things,Benson Boone,20s,6tNQ70jh4OwmPGpYy6R2o9,2024,2024-01-18,pop,0.4718369850410604,0.44897293772416036,0.19782744934196783,0.15160336772699815,0.0
DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",20s,0qeIFEGRQqHoaJtLCl0U73,2024,2024-10-17,pop,0.7103622176031621,0.7445929790240191,0.7127637351159389,0.05029778169581957,0.0
Touch,KATSEYE,20s,6aJn7Cst74cj4lNIiPRgav,2024,2024-07-26,pop,0.9057925552065649,0.73915878708836,0.7921453937748069,0.5512032016259979,1.0393541876892028e-05
Lose Control,Teddy Swims,20s,17phhZDn6oGtzMe56NuWvj,2023,2023-09-15,pop,0.6051304973551761,0.5457015541788937,0.221850846041362,0.1997963125188373,1.9172552976791123e-05
Belong Together,Mark Ambor,20s,5uQ7de4EWjb3rkcFxyEOpu,2024,2024-02-16,pop,0.6692717363634724,0.6380828170850995,0.6375600584917486,0.4929700600025255,0.0
Si Antes Te Hubiera Conocido,KAROL G,20s,6WatFBLVB0x077xWeoVc2k,2024,2024-06-21,pop,0.6692717363634724,0.9402238887077492,0.7911008982661375,0.44778917426017634,0.0005993945509586276
End of Beginning,Djo,20s,3qhlB30KknSejmIvZZLjOD,2022,2022-09-16,pop,0.45479946842948177,0.6848168677317683,0.9216628368498015,0.03523748644836983,0.002613521695257316
Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",20s,2OzhQlSqBEmt7hmkYxfT6m,2024,2024-04-18,pop,0.386649401983167,0.4837517661123791,0.26258617087946523,0.504014276517322,1.5438950554994953e-05
Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",20s,0Sr7ssScx54yxdM2ols7nW,2024,2024-09-20,pop,0.6823004255370326,0.5446147157917619,0.3743471903070817,0.10341042293515898,0.0
Not Like Us,Kendrick Lamar,20s,6AI3ezQ4o3HUoP6Dhudph3,2024,2024-05-04,pop,0.47283919190056506,0.9119660906423215,0.19260497179862127,0.010739406179184924,0.0
Running Wild,Jin,20s,4p7DTkyrKqT98xlIwYYfXz,2024,2024-11-15,pop,0.7123666313221714,0.4652755135311379,0.30018800919156047,0.00017209901389102396,0.0
+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",20s,3mg9jYNC1NihbthlglzrWP,2024,2024-11-08,pop,0.713368838181676,0.8576241712857298,0.6918738249425527,0.22188474554843027,0.0
Embrace It,Ndotz,20s,0io16MKpbeDIdYzmGpQaES,2024,2024-08-23,pop,0.6462209785948659,0.8945766764482121,0.7921453937748069,0.47690574507191247,4.1675075681130176e-05
The Emptiness Machine,Linkin Park,20s,2PnlsTsOTLE5jnBnNe2K0A,2024,2024-09-05,pop,0.8737219357024167,0.4424519074013694,0.8109463129308545,0.01565910262668517,0.0
Who,Jimin,20s,7tI8dRuH2Yc6RuoTjxo4dU,2024,2024-07-19,pop,0.7574659399998798,0.6532985545049452,0.8443701692082723,0.0028980124536794266,0.0
Hotel California - 2013 Remaster,Eagles,70s,40riOy7x9W7GXjyGp4pjAv,1976,1976-12-08,rock,0.5089186388427317,0.5652646451472666,0.6051806977229998,0.005759468550694877,0.0004984863773965691
Thunderstruck,AC/DC,90s,57bgtoPSgt236HzfBOd8kj,1990,1990-09-24,rock,0.8917616591735,0.4815780893381154,0.23960726968874033,0.0001439864627624511,0.011806256306760849
Seven Nation Army,The White Stripes,00s,3dPQuX8Gs42Y7b454ybpMR,2003,2003-04-01,rock,0.4467818135534447,0.7435061406368874,0.2594526843534573,0.003912072333674375,0.11907164480322906
Creep,Radiohead,90s,70LcF31zb1H0PyJoS1Sx1r,1993,1993-02-22,rock,0.43074650380137064,0.49570698837082927,0.07771046584499686,0.009735386496021608,0.00013420787083753786
Come As You Are,Nirvana,90s,4P5KoWXOxwuobLmHXLMobV,1991,1991-09-26,rock,0.8256160064461945,0.47940441256385175,0.532066012116148,0.00015703871864357425,0.0016246215943491423
Californication,Red Hot Chili Peppers,90s,48UPSzbZjgc449aqz8bxox,1999,1999-06-08,rock,0.7684902154544306,0.5793935441799805,0.3116774597869229,0.002104836903980407,0.0016649848637739658
Sweet Child O' Mine,Guns N' Roses,80s,7snQQk1zcKl8gZ92AnueZW,1987,1987-07-21,rock,0.953898484462787,0.4196283012716009,0.6208481303530395,0.09035816705403588,0.08506559031281534
"Paint It, Black",The Rolling Stones,60s,63T7DJ1AFDD6Bn8VzG6JE8,1966,1966-04-15,rock,0.7965520075205603,0.44027823062710575,0.6083141842490077,0.049494565949288916,0.002462159434914228
Dreams - 2004 Remaster,Fleetwood Mac,70s,0ofHAoxe9vBkTCp2UQIavz,1977,1977-02-04,rock,0.4928833290906577,0.8358874035430931,0.7931898892834761,0.06465526316505499,0.004318869828456105
Everlong,Foo Fighters,90s,5UWwZ5lm5PKu6eKsHAGxOk,1997,1997-05-20,rock,0.8827417974379584,0.38484947288338217,0.34927929809901814,5.6536348358926316e-05,0.0003107971745711403
I Love Rock 'N Roll,Joan Jett & the Blackhearts,80s,2Cdvbe2G4hZsnhNMKyGrie,1981,1981-11-18,rock,0.7173776656196945,0.5174437561134659,0.9101733862544391,0.32730681228057845,0.0
Dust in the Wind,Kansas,70s,6zeE5tKyr8Nu882DQhhSQI,1977,1977-01-01,rock,0.3225081629748707,0.4522334528855559,0.3733026947984123,0.3684716192902744,0.0005650857719475277
"Another Brick in the Wall, Pt. 2",Pink Floyd,70s,4gMgiXfqyzZLMhsksGmbQV,1979,1979-11-30,rock,0.394667056859204,0.6891642212802956,0.7221641946939628,0.07851073479270876,0.0007003027245206862
Runaway,Bon Jovi,80s,0X1sqQ652p1sceKM2nJlIJ,1984,1984-01-23,rock,0.9007815209090417,0.4522334528855559,0.5989137246709839,0.003761469381199878,1.9273461150353177e-05
Basket Case,Green Day,90s,6L89mwZXSOwYl76YXfX13s,1994,1994-02-01,rock,0.9448786227272453,0.4163677861102054,0.7848339252141217,0.002938173241005959,8.789101917255297e-06
Under the Bridge,Red Hot Chili Peppers,90s,3d9DChrdc6BOeFsbrZ3Is0,1991,1991-09-24,rock,0.34555892074347716,0.54352787740463,0.44746187591393355,0.05782792931954444,0.00010595358224016146
White Wedding - Pt. 1,Billy Idol,80s,1gzIbdFnGJ226LTl0Cn2SX,1982,1982-01-01,rock,0.8155939378511482,0.667427453537659,0.729475663254648,0.013450259323725877,0.002956609485368315
You Shook Me All Night Long,AC/DC,80s,2SiXAy7TuUkycRVbbWDEpo,1980,1980-07-25,rock,0.7684902154544306,0.5141832409520705,0.7576770419887194,0.0028779320600161606,0.0005176589303733602
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,60s,2PzU4IB8Dr6mxV3lHuaG34,1965,1965-07-30,rock,0.864702073966875,0.7217693728942506,0.9415082515145186,0.038450349434492444,0.03198789101917255
Starman - 2012 Remaster,David Bowie,70s,0pQskrTITgmCMyr85tb9qq,1972,1972-06-06,rock,0.4497884341319586,0.464188675144006,0.5425109672028411,0.1666636629744479,2.250252270433905e-06
Whole Lotta Love - 1990 Remaster,Led Zeppelin,60s,0hCB0YR03f6AmQaHbwWDe8,1969,1969-10-22,rock,0.9037881414875556,0.38376263449625037,0.40986003760183826,0.04859094823444193,0.13218970736629668
Riders on the Storm,The Doors,70s,14XWXWv5FoCbFzLksawpEe,1971,1971-04-19,rock,0.7233909067767224,0.5337463319204434,0.7169417171506163,0.2510013163601664,0.01301715438950555
Even Flow,Pearl Jam,90s,6QewNVIDKdSl8Y3ycuHIei,1991,1991-08-27,rock,0.94588082958675,0.3641995435278774,0.2458742427407562,0.0017835506053681459,4.581231079717457e-06
Born in the U.S.A.,Bruce Springsteen,80s,0dOg1ySSI7NkpAe89Zo0b9,1984,1984-06-04,rock,0.953898484462787,0.36854689707640476,0.5790683100062669,0.00037089491115736053,7.820383451059536e-05
Bitter Sweet Symphony - Remastered 2016,The Verve,90s,57iDDD9N9tTWe75x6qhStw,1997,1997-09-29,rock,0.918821244380125,0.3228996848168677,0.5101316064340923,0.03363105495530853,0.0
Don't Cry (Original),Guns N' Roses,90s,2N2yrmodOnVF10mKvItC9P,1991,1991-09-17,rock,0.5900973944626066,0.4304966851429192,0.23438479214539376,0.0018437917863579451,0.0036125126135216953
All Along the Watchtower,Jimi Hendrix,60s,2aoo2jlRnM3A0NyLQqMN2f,1968,1968-10-25,rock,0.8065740761156066,0.4120204325616781,0.5581783998328806,0.0025566457614038993,5.7416750756811306e-05
In The Air Tonight - 2015 Remastered,Phil Collins,80s,18AXbzPzBS8Y3AkgSxzJPb,1981,1981-01-01,rock,0.23932499363598644,0.42071513965873275,0.2803425945268435,0.5532112409923244,4.1372351160444e-06
Psycho Killer - 2005 Remaster,Talking Heads,70s,1i6N76fftMZhijOzFQ5ZtL,1977,1977-09-16,rock,0.5219473280162918,0.719595696119987,0.9529977021098809,0.07108098913730021,0.00549949545913219
Are You Gonna Go My Way,Lenny Kravitz,90s,45Ia1U4KtIjAPPU7Wv1Sea,1993,1993-03-09,rock,0.6712761500824816,0.6087381806325399,0.7806559431794444,0.001653028046556915,0.01099899091826438
Master of Puppets (Remastered),Metallica,80s,54bm2e3tk8cliUz3VSdCPZ,1986,1986-03-03,rock,0.829624833884213,0.5217911096619933,0.5560894088155421,0.0006690887570568653,0.4248234106962664
Everywhere - 2017 Remaster,Fleetwood Mac,80s,254bXAqt3zP6P50BdQvEsq,1987,1987-04-13,rock,0.4878722947931345,0.7293772416041735,0.7326091497806559,0.2590334738254729,0.010090817356205853
Have You Ever Seen The Rain,Creedence Clearwater Revival,70s,2LawezPeJhN4AWuSB0GtAU,1970,1970-12-07,rock,0.6983357352891065,0.7413324638626236,0.7775224566534364,0.06666330253138163,2.3007063572149344e-05
Just What I Needed,The Cars,70s,4alHo6RGd0D3OUbTPExTHN,1978,1978-06-06,rock,0.5800753258675603,0.6098250190196718,0.6908293294338834,0.015257494753419846,6.458123107971745e-05
Smells Like Teen Spirit,Nirvana,90s,5ghIJDpPoe3CfHMGu71E6T,1991,1991-09-26,rock,0.9138102100826019,0.4815780893381154,0.7211196991852935,2.199807125810825e-05,0.00017457114026236126
Killing In The Name,Rage Against The Machine,90s,59WN2psjkt1tyaxjspN8fp,1992,1992-01-01,rock,0.8346358681817362,0.4424519074013694,0.6594944641738041,0.026703319141481642,0.0
Come Together - Remastered 2009,The Beatles,60s,2EqlS6tkEnglzr7tkKAAYD,1969,1969-09-26,rock,0.37662733338812066,0.5120095641778067,0.1654480885732191,0.030518593937502246,0.24924318869828457
Carry on Wayward Son,Kansas,70s,4DMKwE2E2iYDKY01C335Uw,1976,1976-01-01,rock,0.7875321457850186,0.4598413215954787,0.7973678713181533,0.003219298752291688,8.960645812310798e-05
Song 2 - 2012 Remaster,Blur,90s,1FTSo4v6BOZH9QxKc3MbVM,1997,1997-02-10,rock,0.7905387663635325,0.6685142919247908,0.9279298099018175,0.0017835506053681459,0.0071442986881937445
Where Is My Mind? - 2007 Remaster,Pixies,80s,7wCmS9TTVUcIhRalDYFgPy,1988,1988-03-21,rock,0.44177077925592156,0.5000543419193566,0.2302068101107165,0.020478397105869087,0.00045711402623612514
Should I Stay or Should I Go - Remastered,The Clash,80s,39shmbIHICJ2Wxnk1fPSdz,1982,1982-01-01,rock,0.83764248876025,0.7435061406368874,0.8255692500522247,0.08071957809566804,0.0
Another One Bites The Dust - Remastered 2011,Queen,80s,57JVGBtBLCfHw2muk5416J,1980,1980-06-27,rock,0.5289627760328243,0.9489185958048039,0.759766033006058,0.11545865913311877,0.3319878910191726
Uprising,Muse,00s,4VqPOruhp5EdPBeR92t6lQ,2009,2009-09-10,rock,0.9067947620660695,0.5902619280512987,0.3983705870064758,0.0001992075453364335,0.06458123107971746
For What It's Worth,Buffalo Springfield,60s,1qRA5BS78u3gME0loMl9AA,1966,1966-12-05,rock,0.5199429142972826,0.6456906857950223,0.8276582410695633,0.4076283869336437,0.02108980827447023
You Really Got Me - 2015 Remaster,Van Halen,70s,0upLyFR8Rr52ZpMp5esQoq,1978,1978-02-10,rock,0.9478852433057592,0.4294098467557874,0.6448715270524337,0.022386034503879385,0.0
Black Hole Sun,Soundgarden,90s,2EoOZnxNgtmZaD8uUmz2nD,1994,1994-03-09,rock,0.829624833884213,0.3163786544940767,0.1226237727177773,0.0002142678405838832,0.00016246215943491424
Black Magic Woman - Single Version,Santana,90s,4YMQXzscifAREG0a7KNGhB,1994,1994-07-01,rock,0.34956774818149566,0.46744919030540155,0.6187591393357009,0.678713701387739,0.07961654894046417
Fly Away,Lenny Kravitz,90s,1OxcIUqVmVYxT6427tbhDW,1998,1998-05-12,rock,0.8737219357024167,0.5739593522443213,0.7367871318153332,0.01806874986627713,0.0
Message In A Bottle,The Police,70s,1oYYd2gnWZYrt89EBXdFiO,1979,1979-10-02,rock,0.8095806966941205,0.5630909683730029,0.8767495299770212,0.03393226086025752,1.3420787083753784e-05
Heroes - 2017 Remaster,David Bowie,70s,7Jh1bpe76CNTCgdgAdBw4Z,1977,1977-01-01,rock,0.759470353718889,0.46744919030540155,0.42343847921453937,0.0006771209145221718,0.4944500504540868
Immigrant Song - Remaster,Led Zeppelin,70s,78lgmZwycJ3nzsdgmPPGNx,1970,1970-01-01,rock,0.9338543472726946,0.5489620693402891,0.615625652809693,0.01304865145046055,0.17053481331987894
Mr. Blue Sky,Electric Light Orchestra,70s,2RlgNHKcydI9sayD2Df2xp,1977,1977-01-01,rock,0.3385434727269448,0.3576785132050864,0.46835178608731975,0.6546172289918194,3.763874873864783e-06
Back In Black,AC/DC,80s,08mG3Y1vljYA6bvDt4Wqkj,1980,1980-07-25,rock,0.7013423558676204,0.2729051190088034,0.766033006058074,0.011040612084133919,0.009737638748738649
Barracuda,Heart,70s,4KfSdst7rW39C0sfhArdrz,1977,1977-05-14,rock,0.6923224941320788,0.5315726551461798,0.66576143722582,0.015056690816787182,0.10696266397578204
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,70s,3gdewACMIVMEWVbyb8O9sY,1972,1972-05-19,rock,0.5329716034708428,0.589175089664167,0.3263003969082933,0.4347369183790532,6.004036326942482e-06
Heart-Shaped Box,Nirvana,90s,11LmqTE2naFULdEP94AUBa,1993,1993-09-21,rock,0.6422121511568474,0.21421584610368438,0.3680802172550658,0.1997963125188373,0.03319878910191725
Life in the Fast Lane - 2013 Remaster,Eagles,70s,6gXrEUzibufX9xYPk3HD5p,1976,1976-12-08,rock,0.7564637331403751,0.660906423214868,0.8913724670983915,0.09698469696291377,7.003027245206863e-05
Africa,TOTO,80s,2374M0fQpWi3dLnB54qaLX,1982,1982-04-08,rock,0.3736207128096068,0.6652537767633954,0.7336536452893253,0.25802945414230966,8.082744702320887e-05
(Don't Fear) The Reaper,Blue Öyster Cult,70s,5QTxFnGygVM4jFQiBovmRo,1976,1976-01-01,rock,0.9288433129751714,0.29790240191283557,0.3712137037810737,0.0029080526505110595,0.00020988900100908173
1979 - Remastered 2012,The Smashing Pumpkins,90s,5QLHGv0DfpeXLNFo7SFEy1,1995,1995-01-01,rock,0.7885343526445233,0.7695902619280514,0.9759766033006058,0.01636191640489949,0.5882946518668012
Comfortably Numb,Pink Floyd,70s,5HNCy40Ni5BZJFw1TKzRsC,1979,1979-11-30,rock,0.36660526479307437,0.44897293772416036,0.14769166492584085,0.15059934804383482,0.3148335015136226
Black Dog - Remaster,Led Zeppelin,70s,3qT4bUD1MaWpGrTwcvguhb,1971,1971-11-08,rock,0.8657042808263796,0.4109335941745462,0.7514100689367036,0.3975881901020106,0.03168516649848638
No One Knows,Queens of the Stone Age,00s,6y20BV5L33R8YXM0YuI38N,2002,2002-01-01,rock,0.5850863601650834,0.4891859580480382,0.6845623563818677,0.03694431990974747,0.00010050454086781028
Long Train Runnin',The Doobie Brothers,70s,4nXkbcTj3nyww1cHkw5RAP,1973,1973-01-01,rock,0.9138102100826019,0.5609172915987393,0.8495926467516189,0.09196459854709718,0.002129162462159435
Loser,Beck,90s,5PntSbMHC1ud6Vvl8x56qd,1994,1994-03-01,rock,0.6121459453717085,0.6467775241821542,0.7900564027574682,0.033831858891941194,0.00017961654894046417
American Pie,Don McLean,70s,1fDsrQ23eTAVFElUMaf38X,1971,1971-01-01,rock,0.48286126049561134,0.5109227257906749,0.48297472320869017,0.7028101737836585,0.0
Roxanne,The Police,70s,3EYOJ48Et32uATr9ZmLnAo,1978,1978-11-02,rock,0.7494482851238427,0.6076513422454082,0.6615834551911427,0.038550751402808774,4.1372351160444e-06
My Sharona,The Knack,70s,1HOMkjp0nHMaTnfAkslCQj,1979,1979-01-01,rock,0.7013423558676204,0.5728725138571894,0.9059954042197619,0.05913315490765675,0.0012613521695257316
Walk On the Wild Side,Lou Reed,70s,5p3JunprHCxClJjOmcLV8G,1972,1972-12-01,rock,0.31849933553685217,0.5609172915987393,0.3712137037810737,0.6857418391698822,0.00020383451059535822
The Boys Are Back In Town,Thin Lizzy,70s,43DeSV93pJPT4lCZaWZ6b1,1976,1976-01-01,rock,0.7073555970246482,0.4196283012716009,0.7712554836014206,0.23493700142955337,0.0002542885973763875
Highway to Hell,AC/DC,70s,2zYzyRzz6pRmhPzyfMEC8s,1979,1979-07-27,rock,0.9148124169421066,0.5598304532116074,0.41090453311050756,0.06124159624229971,0.0015943491422805247
Vienna,Billy Joel,70s,4U45aEWtQhrm8A5mxPaFZ7,1977,1977-01-01,rock,0.49588994966917155,0.5141832409520705,0.29078754961353664,0.6616453667739626,0.0
Alive,Pearl Jam,90s,1L94M3KIu7QluZe63g64rv,1991,1991-08-27,rock,0.8767285562809306,0.24464732094337568,0.5905577606016295,0.007546623586725578,0.0004651866801210898
The Best,Tina Turner,80s,6pPWRBubXOBAHnjl5ZIujB,1989,1989-09-13,rock,0.7384240096692918,0.6554722312792088,0.746187591393357,0.10843052135097556,0.019273461150353177
Give It Away,Red Hot Chili Peppers,90s,0uppYCG86ajpV2hSR3dJJ0,1991,1991-09-24,rock,0.937863174710713,0.6598195848277362,0.7796114476707751,0.0024462035962559345,0.08678102926337032
Good Riddance (Time of Your Life),Green Day,90s,6ORqU0bHbVCRjXm9AjyHyZ,1997,1997-10-14,rock,0.4327509175203799,0.4522334528855559,0.645916022561103,0.18373199758822426,0.0
The Boys Of Summer,Don Henley,80s,4gvea7UlDkAvsJBPZAd4oB,1984,1984-11-19,rock,0.5500091200824215,0.4967938267579611,0.9164403593064551,0.5030102568341587,0.005771947527749748
Break on Through (To the Other Side),The Doors,60s,6ToM0uwxtPKo9CMpbPGYvM,1967,1967-01-04,rock,0.7524549057023566,0.3935441799804369,0.7931898892834761,0.20080033220200064,0.0
Sabotage,Beastie Boys,90s,0Puj4YlTm6xNzDDADXHMI9,1994,1994-05-23,rock,0.9398675884297222,0.28812085642864904,0.5362439941508252,0.03212502543056355,0.032391523713420786
Pour Some Sugar On Me - Remastered 2017,Def Leppard,80s,0PdM2a6oIjqepoEfcJo0RO,1987,1987-08-03,rock,0.9549006913222916,0.22617106836213455,0.562356381867558,0.00211487710081204,0.0
Learn to Fly,Foo Fighters,90s,5OQsiBsky2k2kDKy2bX2eT,1999,1999-11-02,rock,0.9208256580991343,0.4413650690142376,0.5299770210988093,1.4769129539332378e-05,2.0887991927346114e-05
Hit Me With Your Best Shot,Pat Benatar,80s,0vOkmmJEtjuFZDzrQSFzEE,1980,1980-08-05,rock,0.581077532727065,0.7413324638626236,0.9550866931272195,0.11746669849944541,3.6427850655903135e-05
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,90s,6GtX0jaNL8IjVQfrDBx81z,1995,1995-01-01,rock,0.7213864930577131,0.37506792739919576,0.46521829956131183,5.2520269626273055e-05,0.8435923309788093
Interstate Love Song - 2019 Remaster,Stone Temple Pilots,90s,6qLEOZvf5gI7kWE63JE7p3,1994,1994-06-07,rock,0.9288433129751714,0.1696554722312792,0.48088573219135156,0.000270492942841029,0.006670030272452069
London Calling - Remastered,The Clash,70s,5jzma6gCzYtKB1DbEwFZKH,1979,1979-01-01,rock,0.802565248677588,0.6435170090207587,0.7796114476707751,0.1234908165984253,0.0
Wish You Were Here,Pink Floyd,70s,6mFkJmJqdDVQ1REhVfGgd1,1975,1975-09-12,rock,0.26237575140459296,0.4587544832083469,0.3607687486943806,0.7379508626943746,0.011503531786074673
Free Fallin',Tom Petty,80s,5tVA6TkbaAH9QMITTQRrNv,1989,1989-01-01,rock,0.4497884341319586,0.6130855341810673,0.5675788594109045,0.21284856839996041,0.0
No Rain,Blind Melon,90s,6txWz9UapYHVxEd7dDIHXT,1992,1992-01-01,rock,0.47684801933858356,0.35876535159221823,0.5602673908502193,0.62148457944743,5.136226034308779e-05
Panama - 2015 Remaster,Van Halen,80s,05RgAMGypEvqhNs5hPCbMS,1984,1984-01-04,rock,0.9799558628099074,0.5076622106292794,0.44015040735324834,0.001221299582796689,4.7931382441977805e-05
Would? (2022 Remaster),Alice In Chains,90s,5sFDReWLrZHLFZFjHsjUTS,1992,1992-09-29,rock,0.8436557299172778,0.2587762199760895,0.5811573010236056,0.0002835451987221521,9.182643794147326e-06
